user_id,gender,age,income,Number of orders
200773,Female,49,80000,3
200774,Female,46,36000,18
200775,Female,61,71000,6
200780,Male,33,75000,23
200781,Male,48,68000,19
200782,Male,37,57000,3
200783,Male,46,33000,21
200784,Female,34,44000,18
200790,Female,50,41000,50
200792,Female,67,75000,56
200793,Male,21,47000,20
200794,Female,41,92000,11
200795,Female,45,60000,18
200796,Male,22,71000,28
200798,Female,57,39000,13
200800,Male,67,104000,5
200801,Female,78,53000,32
200804,Female,67,52000,8
200805,Male,28,50000,9
200806,Male,43,34000,38
200807,Male,65,83000,64
200808,Female,68,100000,31
200810,Female,50,86000,34
200811,Female,77,42000,8
200812,Male,19,69000,11
200814,Male,48,54000,26
200815,Female,57,71000,1
200817,Male,44,87000,23
200818,Female,77,87000,12
200820,Female,43,66000,29
200823,Female,49,57000,6
200825,Male,62,67000,26
200826,Male,51,80000,11
200828,Male,56,88000,17
200829,Male,41,57000,28
200831,Female,75,70000,19
200832,Male,58,50000,7
200840,Male,89,56000,3
200847,Female,38,64000,6
200849,Female,85,61000,8
200851,Female,51,75000,3
200852,Female,36,62000,16
200853,Female,56,74000,3
200856,Male,43,33000,20
200857,Female,85,88000,2
200858,Female,46,51000,15
200860,Male,61,72000,17
200863,Female,48,67000,26
200864,Male,31,45000,1
200866,Female,71,64000,13
200869,Female,67,79000,12
200870,Female,62,77000,3
200872,Male,59,93000,14
200878,Male,47,77000,22
200879,Female,35,60000,18
200882,Female,29,44000,16
200889,Female,55,66000,5
200890,Female,82,43000,12
200893,Female,81,82000,7
200894,Female,43,46000,25
200895,Male,20,47000,3
200898,Male,21,89000,76
200903,Female,22,33000,8
200904,Female,65,48000,42
200906,Male,73,36000,46
200907,Female,83,61000,24
200910,Male,23,32000,4
200911,Male,25,57000,17
200912,Female,67,51000,40
200913,Male,81,50000,19
200914,Female,69,105000,11
200915,Male,74,80000,2
200916,Male,56,80000,33
200919,Female,56,88000,73
200920,Male,34,39000,15
200922,Male,48,56000,36
200925,Female,63,107000,39
200929,Female,73,101000,6
200933,Female,51,33000,8
200937,Male,74,95000,5
200939,Female,62,33000,7
200940,Female,77,105000,124
200942,Female,33,32000,7
200946,Female,59,98000,32
200947,Male,26,48000,40
200948,Male,69,73000,3
200950,Female,66,58000,14
200954,Female,28,61000,19
200955,Female,68,39000,14
200957,Female,81,78000,2
200959,Male,65,76000,32
200960,Female,29,41000,13
200961,Male,26,48000,46
200964,Female,61,84000,13
200967,Male,48,34000,22
200969,Male,58,113000,3
200970,Male,74,87000,5
200973,Male,52,48000,14
200975,Female,54,53000,6
200976,Male,45,49000,21
200978,Male,54,67000,30
200981,Male,46,58000,3
200983,Female,65,90000,5
200985,Male,47,58000,3
200988,Male,30,32000,24
200993,Male,69,89000,2
200994,Male,41,50000,13
200995,Female,41,53000,2
201003,Female,80,71000,20
201005,Male,58,51000,12
201007,Female,48,48000,6
201008,Male,65,119000,11
201012,Male,64,83000,28
201016,Female,58,62000,6
201017,Female,46,74000,15
201021,Male,77,37000,8
201022,Male,68,68000,7
201023,Male,62,54000,8
201024,Female,50,102000,24
201026,Male,46,33000,19
201033,Female,44,67000,36
201034,Female,24,62000,28
201035,Male,63,53000,15
201036,Male,30,45000,7
201038,Male,23,44000,33
201039,Female,30,43000,8
201040,Female,51,70000,12
201042,Male,53,90000,7
201043,Female,60,37000,16
201048,Male,66,78000,9
201052,Female,24,52000,41
201053,Female,62,111000,8
201054,Female,60,82000,16
201055,Female,44,68000,25
201057,Female,24,56000,11
201059,Female,49,93000,6
201063,Female,41,31000,17
201065,Female,54,64000,7
201066,Male,80,68000,16
201072,Male,48,42000,9
201073,Male,66,110000,26
201075,Male,50,53000,26
201081,Male,40,67000,2
201082,Female,25,105000,11
201083,Female,37,52000,11
201085,Female,64,112000,5
201089,Female,39,32000,33
201091,Male,63,71000,17
201092,Female,84,62000,5
201093,Female,29,97000,7
201097,Female,44,68000,10
201099,Male,64,56000,1
201102,Female,64,57000,9
201108,Male,57,83000,46
201112,Female,80,60000,25
201114,Male,49,55000,28
201121,Female,50,53000,1
201122,Female,55,39000,21
201124,Female,47,42000,23
201127,Female,48,60000,13
201129,Male,32,45000,9
201132,Female,75,75000,4
201133,Male,27,56000,8
201135,Female,53,38000,40
201140,Male,24,42000,44
201141,Female,57,83000,11
201142,Female,75,65000,30
201144,Male,36,36000,14
201147,Male,74,114000,16
201148,Male,20,70000,19
201151,Female,59,32000,13
201154,Female,79,40000,14
201155,Female,42,38000,9
201156,Male,80,84000,17
201157,Female,45,63000,11
201159,Female,61,64000,30
201161,Female,43,67000,3
201162,Male,74,65000,7
201163,Male,52,78000,35
201167,Male,52,92000,19
201169,Female,68,69000,40
201171,Female,68,31000,13
201174,Female,55,81000,6
201178,Female,84,67000,21
201182,Female,50,38000,6
201183,Male,79,88000,14
201184,Female,25,56000,20
201185,Female,52,95000,2
201187,Male,58,39000,24
201190,Female,38,38000,24
201191,Female,48,71000,17
201192,Male,63,104000,15
201196,Female,29,64000,2
201198,Male,31,43000,3
201199,Female,41,58000,5
201201,Female,75,56000,16
201202,Female,48,49000,2
201203,Male,34,38000,13
201208,Female,61,119000,8
201209,Female,61,107000,4
201210,Male,24,32000,21
201211,Male,82,53000,26
201212,Male,55,44000,12
201214,Female,56,55000,4
201215,Male,41,53000,21
201216,Female,69,112000,18
201219,Female,31,54000,31
201221,Male,47,66000,2
201223,Male,24,51000,3
201226,Female,34,75000,3
201227,Female,36,34000,4
201228,Female,40,45000,3
201229,Female,41,94000,22
201231,Female,28,64000,2
201232,Female,31,68000,12
201233,Female,29,33000,24
201234,Male,61,56000,10
201235,Male,53,95000,5
201236,Male,71,68000,7
201239,Female,42,86000,2
201246,Female,55,32000,4
201247,Male,65,74000,38
201248,Male,44,41000,191
201249,Female,33,51000,10
201251,Male,50,59000,30
201252,Female,64,49000,10
201255,Female,78,95000,11
201257,Female,75,72000,20
201258,Female,35,38000,15
201261,Female,54,72000,1
201263,Female,66,69000,1
201266,Male,58,75000,3
201267,Female,40,54000,13
201268,Female,37,83000,265
201271,Male,62,98000,47
201273,Male,53,71000,9
201274,Male,67,98000,7
201276,Male,51,54000,5
201278,Male,41,59000,8
201282,Female,68,74000,8
201283,Female,52,50000,26
201285,Female,41,41000,18
201287,Male,45,84000,11
201289,Female,50,59000,2
201296,Male,65,51000,8
201298,Female,42,33000,13
201299,Male,61,109000,14
201300,Male,79,78000,33
201301,Female,52,44000,10
201302,Female,25,67000,25
201304,Male,38,64000,4
201305,Female,60,84000,21
201308,Female,54,96000,7
201310,Female,63,48000,13
201311,Male,79,74000,31
201313,Male,63,93000,13
201315,Male,30,106000,16
201319,Male,38,31000,5
201322,Male,22,40000,20
201323,Male,45,63000,3
201326,Female,59,59000,51
201330,Male,63,119000,52
201335,Male,38,56000,13
201336,Male,33,46000,19
201337,Male,72,66000,13
201338,Female,59,93000,13
201343,Female,68,118000,30
201346,Female,35,70000,14
201347,Female,40,35000,12
201348,Male,54,94000,37
201349,Female,48,84000,17
201350,Female,75,99000,8
201355,Female,31,38000,9
201356,Female,51,66000,3
201357,Female,51,70000,14
201358,Male,20,43000,21
201359,Female,52,70000,23
201360,Female,27,74000,27
201361,Male,64,74000,6
201363,Male,54,107000,29
201366,Female,44,51000,16
201367,Male,77,87000,8
201368,Female,70,68000,10
201369,Female,72,64000,4
201370,Male,76,65000,12
201371,Female,90,53000,7
201373,Female,27,51000,17
201375,Female,58,91000,26
201377,Male,65,64000,15
201378,Male,59,46000,3
201379,Male,71,67000,27
201382,Female,33,40000,41
201385,Female,65,34000,18
201388,Female,48,47000,1
201394,Female,58,58000,2
201398,Male,67,41000,17
201400,Female,44,71000,13
201404,Female,89,82000,22
201405,Male,52,52000,4
201406,Female,52,73000,8
201410,Male,51,55000,4
201411,Female,43,53000,30
201412,Female,19,67000,52
201413,Female,69,108000,4
201430,Female,53,74000,18
201432,Male,66,73000,46
201434,Male,46,77000,7
201435,Female,65,105000,45
201436,Female,70,64000,14
201437,Female,66,40000,6
201438,Male,52,72000,6
201439,Male,77,85000,15
201440,Male,60,32000,19
201441,Female,52,37000,9
201442,Female,58,34000,6
201444,Female,54,61000,78
201445,Female,69,101000,27
201446,Female,40,58000,9
201447,Male,71,43000,1
201449,Male,76,80000,30
201452,Female,88,51000,5
201453,Male,58,43000,2
201454,Female,64,53000,4
201455,Male,78,44000,25
201456,Male,48,71000,28
201457,Male,19,67000,39
201458,Female,87,97000,14
201460,Female,63,61000,53
201463,Male,43,37000,1
201465,Female,53,62000,14
201467,Female,57,97000,21
201470,Female,78,110000,39
201473,Male,86,99000,7
201478,Female,42,74000,24
201484,Male,47,71000,12
201486,Female,59,95000,2
201487,Female,53,59000,19
201488,Female,82,107000,25
201491,Male,74,75000,26
201494,Male,28,84000,1
201496,Female,49,44000,3
201498,Male,54,61000,16
201499,Female,40,58000,1
201507,Male,58,116000,6
201508,Female,67,102000,16
201510,Male,64,63000,10
201512,Female,26,45000,8
201513,Female,66,91000,16
201517,Female,32,43000,18
201519,Female,60,46000,8
201520,Male,68,93000,9
201522,Male,45,60000,11
201523,Female,23,33000,23
201524,Male,47,37000,11
201526,Female,39,71000,1
201527,Male,81,65000,5
201528,Male,33,56000,7
201529,Female,67,74000,8
201530,Female,38,51000,29
201534,Male,43,39000,101
201537,Female,39,48000,3
201542,Female,62,51000,14
201544,Female,53,85000,37
201545,Female,65,40000,14
201547,Male,41,57000,11
201549,Female,61,51000,20
201550,Male,72,90000,12
201554,Male,36,51000,12
201557,Female,39,61000,9
201558,Male,32,44000,3
201559,Male,46,49000,33
201561,Female,29,58000,6
201563,Female,53,31000,7
201564,Female,51,98000,14
201565,Male,23,60000,14
201567,Male,83,43000,2
201568,Male,42,73000,16
201569,Female,38,50000,38
201570,Female,76,59000,8
201571,Male,62,43000,41
201572,Female,60,32000,75
201573,Female,51,47000,25
201576,Male,37,60000,19
201577,Male,73,95000,10
201578,Male,82,78000,13
201579,Female,56,66000,24
201580,Female,76,78000,4
201581,Female,30,54000,22
201582,Male,46,69000,27
201583,Female,77,94000,29
201587,Female,58,59000,3
201590,Male,59,81000,6
201591,Female,69,116000,54
201593,Male,73,64000,20
201594,Male,21,42000,16
201599,Female,53,74000,19
201603,Male,34,34000,2
201604,Female,60,84000,15
201605,Male,31,59000,14
201606,Female,49,95000,8
201609,Male,66,53000,9
201611,Female,77,83000,24
201612,Male,45,82000,3
201613,Female,21,54000,8
201615,Female,56,82000,11
201617,Male,57,80000,5
201618,Male,39,95000,42
201623,Female,67,50000,49
201624,Female,67,53000,17
201626,Female,53,93000,2
201629,Female,63,56000,38
201631,Female,35,34000,25
201633,Female,49,55000,36
201635,Male,53,95000,13
201636,Male,72,49000,17
201638,Female,34,63000,10
201639,Female,61,49000,15
201640,Male,61,51000,11
201642,Female,57,65000,3
201648,Female,49,70000,21
201649,Male,57,111000,16
201650,Male,81,36000,33
201652,Female,34,65000,37
201653,Female,47,53000,19
201660,Male,64,66000,7
201662,Female,30,56000,10
201664,Female,51,73000,14
201665,Male,41,65000,5
201670,Female,25,54000,17
201672,Male,72,75000,8
201675,Female,56,46000,1
201676,Male,43,56000,12
201678,Male,61,78000,7
201679,Female,50,67000,9
201680,Female,63,89000,24
201681,Female,79,30000,10
201684,Female,79,64000,29
201688,Female,52,93000,2
201689,Male,56,82000,21
201691,Male,58,91000,37
201692,Male,87,48000,18
201693,Male,56,106000,37
201694,Female,86,62000,17
201696,Female,43,75000,32
201699,Female,75,49000,36
201700,Female,59,75000,17
201701,Male,49,84000,5
201702,Female,56,102000,15
201705,Female,67,43000,27
201707,Female,32,64000,8
201711,Male,45,88000,4
201712,Male,22,39000,24
201713,Female,81,86000,5
201714,Female,66,82000,26
201715,Female,72,52000,31
201716,Female,52,83000,7
201718,Female,26,31000,23
201721,Male,58,50000,32
201723,Male,59,69000,19
201725,Female,40,42000,72
201726,Male,34,51000,12
201730,Female,42,38000,15
201737,Female,63,59000,32
201738,Female,33,31000,1
201739,Female,76,56000,9
201741,Male,47,96000,78
201743,Male,81,89000,17
201744,Female,63,55000,18
201747,Female,59,47000,7
201748,Male,63,97000,10
201749,Female,72,115000,18
201750,Male,64,98000,29
201751,Female,36,61000,17
201753,Male,72,75000,48
201754,Male,85,47000,7
201755,Male,57,83000,29
201757,Female,40,57000,25
201758,Male,88,67000,15
201761,Male,38,43000,5
201762,Male,68,71000,22
201765,Female,57,87000,21
201766,Female,22,68000,17
201767,Female,58,32000,34
201769,Male,41,81000,43
201770,Male,61,71000,10
201771,Male,79,78000,6
201773,Female,55,67000,50
201774,Male,37,35000,22
201776,Female,38,52000,110
201777,Male,73,39000,16
201779,Male,64,75000,12
201780,Male,19,67000,11
201781,Female,58,95000,5
201784,Female,57,66000,31
201788,Male,62,46000,1
201789,Female,62,68000,10
201790,Female,73,53000,9
201794,Male,58,39000,3
201797,Male,70,84000,10
201798,Male,69,75000,22
201799,Female,83,89000,30
201800,Female,60,118000,15
201802,Female,42,95000,12
201805,Female,49,36000,16
201806,Female,43,37000,37
201807,Female,18,51000,20
201809,Male,52,46000,23
201812,Male,30,43000,2
201813,Male,73,99000,4
201814,Male,51,68000,11
201816,Male,37,79000,20
201818,Female,24,42000,7
201821,Female,66,83000,14
201823,Female,52,60000,36
201824,Male,48,81000,16
201827,Female,36,44000,14
201828,Female,70,99000,38
201836,Female,58,82000,30
201837,Male,83,110000,3
201838,Male,32,58000,12
201840,Female,38,52000,12
201841,Female,55,115000,6
201842,Male,34,42000,3
201843,Male,36,91000,39
201845,Female,48,85000,20
201846,Male,73,73000,36
201850,Female,55,119000,12
201852,Female,46,62000,2
201853,Female,63,79000,5
201858,Female,67,56000,2
201859,Male,64,60000,6
201861,Female,58,111000,28
201863,Female,54,91000,7
201864,Female,68,30000,19
201865,Male,32,68000,49
201867,Female,53,55000,17
201869,Female,56,41000,11
201873,Female,77,41000,1
201876,Female,80,62000,6
201878,Male,39,48000,5
201882,Male,49,72000,28
201883,Male,82,97000,27
201884,Female,61,112000,4
201885,Female,55,74000,11
201887,Female,90,36000,5
201888,Female,39,77000,7
201890,Female,67,65000,21
201891,Male,43,90000,26
201892,Male,54,120000,22
201893,Female,20,72000,8
201895,Female,74,55000,12
201896,Male,66,76000,38
201899,Male,80,31000,16
201900,Female,63,81000,7
201901,Female,47,33000,34
201903,Male,43,42000,11
201905,Male,59,54000,8
201906,Female,50,82000,3
201908,Female,67,91000,24
201912,Female,75,85000,2
201913,Female,67,39000,85
201916,Female,18,49000,35
201917,Male,32,40000,5
201918,Female,25,49000,37
201919,Female,60,50000,13
201921,Male,60,38000,17
201923,Female,52,31000,27
201924,Male,69,93000,15
201925,Male,49,81000,36
201926,Male,50,46000,24
201930,Female,35,69000,44
201934,Female,73,114000,11
201935,Female,36,91000,25
201936,Male,33,70000,15
201941,Male,21,48000,5
201946,Male,48,71000,47
201947,Male,68,57000,20
201950,Male,47,70000,1
201953,Male,52,55000,6
201954,Male,43,38000,15
201955,Male,49,110000,10
201956,Female,75,45000,12
201957,Female,56,86000,68
201959,Male,58,39000,8
201961,Male,53,51000,7
201963,Female,69,85000,4
201965,Male,73,85000,13
201966,Female,80,37000,59
201968,Female,74,65000,17
201969,Female,28,73000,4
201970,Male,59,48000,3
201971,Female,67,33000,42
201975,Female,83,114000,10
201977,Female,83,72000,4
201980,Male,59,95000,23
201981,Male,70,87000,4
201982,Female,59,70000,13
201983,Male,70,73000,7
201985,Female,60,35000,9
201987,Female,57,52000,31
201988,Male,53,49000,25
201989,Female,36,45000,7
201990,Female,81,110000,18
201992,Male,54,60000,18
201995,Female,87,76000,62
201996,Female,33,74000,11
201997,Female,67,87000,16
201998,Female,69,77000,10
202000,Female,82,73000,2
202001,Male,61,33000,28
202002,Male,52,74000,18
202003,Male,47,33000,15
202006,Female,19,39000,11
202007,Male,42,74000,11
202008,Female,46,88000,13
202014,Male,27,33000,19
202015,Male,82,88000,35
202016,Female,19,41000,1
202017,Female,31,31000,19
202018,Male,51,39000,36
202020,Male,46,84000,28
202024,Female,56,55000,8
202031,Male,79,72000,16
202034,Male,44,42000,17
202035,Female,52,106000,68
202037,Male,57,97000,3
202038,Male,29,70000,11
202039,Female,77,37000,31
202042,Female,70,113000,10
202043,Female,35,70000,8
202045,Female,52,56000,5
202046,Male,40,44000,4
202048,Female,54,33000,2
202049,Female,45,62000,11
202050,Female,21,74000,2
202051,Female,55,41000,6
202052,Male,74,80000,18
202055,Male,76,68000,7
202056,Female,66,68000,18
202058,Female,21,52000,75
202059,Male,23,48000,101
202062,Male,47,59000,48
202063,Female,44,94000,39
202064,Female,59,78000,5
202065,Male,63,99000,80
202068,Female,88,120000,7
202072,Female,50,33000,22
202075,Female,69,110000,39
202077,Male,18,47000,19
202078,Female,59,78000,8
202079,Female,63,65000,19
202080,Male,77,94000,5
202081,Male,45,73000,17
202082,Male,72,58000,33
202084,Female,20,31000,23
202085,Female,41,55000,47
202088,Male,57,85000,9
202090,Female,78,99000,44
202094,Male,69,58000,31
202096,Female,68,68000,8
202100,Male,43,52000,6
202101,Female,19,46000,39
202102,Male,60,81000,20
202104,Male,49,70000,14
202105,Female,46,88000,3
